volume,part,chapter,value,emphasis,keywords,keytokens,emotionwords
Том второй,Часть вторая,XIV,95,"Пьер теперь только, в свой приезд в Лысые Горы, оценил всю силу и прелесть своей дружбы с князем Андреем. Эта прелесть выразилась не столько в его отношениях с ним самим, сколько в отношениях со всеми родными и домашними. Пьер с старым, суровым князем и с кроткой и робкой княжной Марьей, несмотря на то, что он их почти не знал, чувствовал себя сразу старым другом. Они все уже любили его. Не только княжна Марья, подкупленная его кроткими отношениями к странницам, самым лучистым взглядом смотрела на него; но маленький, годовой князь Николай, как звал дед, улыбнулся Пьеру и пошел к нему на руки. Михаил Иваныч, m-lle Bourienne с РАДОСТНЫМИ улыбками смотрели на него, когда он разговаривал с старым князем.",радостный,радостными,радость
Том второй,Часть вторая,XV,96,"Когда Ростов подъезжал к полку, он испытывал чувство, подобное тому, которое он испытывал, подъезжая к Поварскому дому. Когда он увидал первого гусара в расстегнутом мундире своего полка, когда он узнал рыжего Дементьева, увидал коновязи рыжих лошадей, когда Лаврушка радостно закричал своему барину: «Граф приехал!» — и лохматый Денисов, спавший на постели, выбежал из землянки, обнял его и офицеры сошлись к приезжему, — Ростов испытывал такое же чувство, как когда его обнимала мать, отец и сестры, и слезы РАДОСТИ, подступившие ему к горлу, помешали ему говорить. Полк был тоже дом, и дом неизменно милый и дорогой, как и дом родительский.",радость,радости,радость
Том второй,Часть вторая,XV,96,"Когда Ростов подъезжал к полку, он испытывал чувство, подобное тому, которое он испытывал, подъезжая к Поварскому дому. Когда он увидал первого гусара в расстегнутом мундире своего полка, когда он узнал рыжего Дементьева, увидал коновязи рыжих лошадей, когда Лаврушка РАДОСТНО закричал своему барину: «Граф приехал!» — и лохматый Денисов, спавший на постели, выбежал из землянки, обнял его и офицеры сошлись к приезжему, — Ростов испытывал такое же чувство, как когда его обнимала мать, отец и сестры, и слезы радости, подступившие ему к горлу, помешали ему говорить. Полк был тоже дом, и дом неизменно милый и дорогой, как и дом родительский.",радостно,радостно,радость
Том второй,Часть вторая,XV,96,"Когда Ростов подъезжал к полку, он испытывал чувство, подобное тому, которое он испытывал, подъезжая к Поварскому дому. Когда он увидал первого гусара в расстегнутом мундире своего полка, когда он узнал рыжего Дементьева, увидал коновязи рыжих лошадей, когда Лаврушка РАДОСТНО закричал своему барину: «Граф приехал!» — и лохматый Денисов, спавший на постели, выбежал из землянки, обнял его и офицеры сошлись к приезжему, — Ростов испытывал такое же чувство, как когда его обнимала мать, отец и сестры, и слезы радости, подступившие ему к горлу, помешали ему говорить. Полк был тоже дом, и дом неизменно милый и дорогой, как и дом родительский.",радостно,радостно,радость
Том второй,Часть вторая,XV,96,"Вступив снова в эти определенные условия полковой жизни, Ростов испытал РАДОСТЬ и успокоение подобные тем, которые чувствует усталый человек, ложась на отдых. Тем отраднее была в эту кампанию эта полковая жизнь Ростову, что он, после проигрыша Долохову (поступка, которого он, несмотря на все утешения родных, не мог простить себе), решился служить не как прежде, а чтобы загладить свою вину, служить хорошо и быть вполне отличным товарищем и офицером, то есть прекрасным человеком, что представлялось столь трудным в миру, а в полку столь возможным.",радость,радость,радость
Том второй,Часть вторая,XV,96,"Ростов жил по-прежнему с Денисовым, и дружеская связь их со времени их отпуска стала еще теснее. Денисов никогда не говорил про домашних Ростова, но по нежной дружбе, которую командир оказывал своему офицеру, Ростов чувствовал, что несчастная любовь старого гусара к Наташе участвовала в этом усилении дружбы. Денисов, видимо, старался как можно реже подвергать Ростова опасностям, берег его и после дела особенно РАДОСТНО встречал его целым и невредимым. На одной из своих командировок Ростов нашел в заброшенной, разоренной деревне, куда он приехал за провиантом, семейство старика поляка и его дочери с грудным ребенком. Они были раздеты, голодны, и не могли уйти, и не имели средств выехать. Ростов привез их в свою стоянку, поместил в своей квартире и несколько недель, пока старик оправлялся, содержал их. Товарищ Ростова, разговорившись о женщинах, стал смеяться Ростову, говоря, что он всех хитрее и что ему бы не грех познакомить товарищей с спасенной им хорошенькой полькой. Ростов принял шутку за оскорбление и, вспыхнув, наговорил офицеру таких неприятных вещей, что Денисов с трудом мог удержать обоих от дуэли. Когда офицер ушел и Денисов, сам не знавший отношений Ростова к польке, стал упрекать его за вспыльчивость, Ростов сказал ему:",радостно,радостно,радость
Том второй,Часть вторая,XV,96,"Ростов жил по-прежнему с Денисовым, и дружеская связь их со времени их отпуска стала еще теснее. Денисов никогда не говорил про домашних Ростова, но по нежной дружбе, которую командир оказывал своему офицеру, Ростов чувствовал, что несчастная любовь старого гусара к Наташе участвовала в этом усилении дружбы. Денисов, видимо, старался как можно реже подвергать Ростова опасностям, берег его и после дела особенно РАДОСТНО встречал его целым и невредимым. На одной из своих командировок Ростов нашел в заброшенной, разоренной деревне, куда он приехал за провиантом, семейство старика поляка и его дочери с грудным ребенком. Они были раздеты, голодны, и не могли уйти, и не имели средств выехать. Ростов привез их в свою стоянку, поместил в своей квартире и несколько недель, пока старик оправлялся, содержал их. Товарищ Ростова, разговорившись о женщинах, стал смеяться Ростову, говоря, что он всех хитрее и что ему бы не грех познакомить товарищей с спасенной им хорошенькой полькой. Ростов принял шутку за оскорбление и, вспыхнув, наговорил офицеру таких неприятных вещей, что Денисов с трудом мог удержать обоих от дуэли. Когда офицер ушел и Денисов, сам не знавший отношений Ростова к польке, стал упрекать его за вспыльчивость, Ростов сказал ему:",радостно,радостно,радость
Том второй,Часть вторая,XVI,97,"Они стояли биваками. Денисов с Ростовым жили в вырытой для них солдатами землянке, покрытой сучьями и дерном. Землянка была устроена следующим, вошедшим тогда в моду, способом: прорывалась канава в полтора аршина ширины, два глубины и три с половиной длины. С одного конца канавы делались ступеньки, и это был сход, крыльцо; сама канава была комната, в которой у СЧАСТЛИВЫХ, как у эскадронного командира, в дальней, противоположной ступеням стороне лежала на 4 кольях доска — это был стол. С обеих сторон вдоль канавы была снята на аршин земля, и это были две кровати и диваны. Крыша устроивалась так, что в середине можно было стоять, а на кровати даже можно было сидеть, ежели подвинуться ближе к столу. У Денисова, жившего роскошно, потому что солдаты его эскадрона любили его, была еще доска в фронтоне крыши, и в доске этой было разбитое, но склеенное стекло. Когда было очень холодно, то к ступеням (в приемную, как называл Денисов эту часть балагана) приносили на железном загнутом листе жар из солдатских костров, и делалось так тепло, что офицеры, которых много всегда бывало у Денисова и Ростова, сидели в одних рубашках.",счастливый,счастливых,счастье
Том второй,Часть вторая,XVI,97,"Они стояли биваками. Денисов с Ростовым жили в вырытой для них солдатами землянке, покрытой сучьями и дерном. Землянка была устроена следующим, вошедшим тогда в моду, способом: прорывалась канава в полтора аршина ширины, два глубины и три с половиной длины. С одного конца канавы делались ступеньки, и это был сход, крыльцо; сама канава была комната, в которой у СЧАСТЛИВЫХ, как у эскадронного командира, в дальней, противоположной ступеням стороне лежала на 4 кольях доска — это был стол. С обеих сторон вдоль канавы была снята на аршин земля, и это были две кровати и диваны. Крыша устроивалась так, что в середине можно было стоять, а на кровати даже можно было сидеть, ежели подвинуться ближе к столу. У Денисова, жившего роскошно, потому что солдаты его эскадрона любили его, была еще доска в фронтоне крыши, и в доске этой было разбитое, но склеенное стекло. Когда было очень холодно, то к ступеням (в приемную, как называл Денисов эту часть балагана) приносили на железном загнутом листе жар из солдатских костров, и делалось так тепло, что офицеры, которых много всегда бывало у Денисова и Ростова, сидели в одних рубашках.",счастливый,счастливых,счастье
Том второй,Часть вторая,XVI,97,"— Приезжаю, — рассказывал Денисов. — «Ну, где у вас тут начальник?» Показали. «Подождать не угодно ли». — «У меня служба, я за тридцать верст приехал, мне ждать некогда, доложи». Хорошо, выходит этот обер-вор: тоже вздумал учить меня. «Это разбой!» — «Разбой, говорю, не тот делает, кто берет провиант, чтобы кормить своих солдат, а тот, кто берет его, чтобы класть в карман!» Хорошо. «Распишитесь, говорит, у комиссионера, а дело ваше передастся по команде». Прихожу к комиссионеру. Вхожу — за столом... кто же?! Нет, ты подумай!.. Кто же нас голодом морит, — закричал Денисов, ударяя кулаком больной руки по столу так крепко, что стол чуть не упал и стаканы поскакали на нем. — Телянин!! «Так ты нас с голоду морить?!» Раз, раз по морде, ловко так получилось... «А!.. распротакой-сякой...» и начал катать! Зато натешился, могу сказать, — кричал Денисов, РАДОСТНО и злобно из-под черных усов оскаливая свои белые зубы. — Я бы убил его, кабы не отняли.",радостно,радостно,радость
Том второй,Часть вторая,XVI,97,"— Приезжаю, — рассказывал Денисов. — «Ну, где у вас тут начальник?» Показали. «Подождать не угодно ли». — «У меня служба, я за тридцать верст приехал, мне ждать некогда, доложи». Хорошо, выходит этот обер-вор: тоже вздумал учить меня. «Это разбой!» — «Разбой, говорю, не тот делает, кто берет провиант, чтобы кормить своих солдат, а тот, кто берет его, чтобы класть в карман!» Хорошо. «Распишитесь, говорит, у комиссионера, а дело ваше передастся по команде». Прихожу к комиссионеру. Вхожу — за столом... кто же?! Нет, ты подумай!.. Кто же нас голодом морит, — закричал Денисов, ударяя кулаком больной руки по столу так крепко, что стол чуть не упал и стаканы поскакали на нем. — Телянин!! «Так ты нас с голоду морить?!» Раз, раз по морде, ловко так получилось... «А!.. распротакой-сякой...» и начал катать! Зато натешился, могу сказать, — кричал Денисов, РАДОСТНО и злобно из-под черных усов оскаливая свои белые зубы. — Я бы убил его, кабы не отняли.",радостно,радостно,радость
Том второй,Часть вторая,XVI,97,"Но в полдень адъютант полка с серьезным и печальным лицом пришел в общую землянку Денисова и Ростова и с прискорбием показал форменную бумагу к майору Денисову от полкового командира, в которой делались запросы о вчерашнем происшествии. Адъютант сообщил, что дело должно принять весьма дурной оборот, что назначена военно-судная комиссия и что при настоящей строгости касательно мародерства и своевольства войск, в СЧАСТЛИВОМ случае — дело может кончиться разжалованьем.",счастливый,счастливом,счастье
Том второй,Часть вторая,XVI,97,"Но в полдень адъютант полка с серьезным и печальным лицом пришел в общую землянку Денисова и Ростова и с прискорбием показал форменную бумагу к майору Денисову от полкового командира, в которой делались запросы о вчерашнем происшествии. Адъютант сообщил, что дело должно принять весьма дурной оборот, что назначена военно-судная комиссия и что при настоящей строгости касательно мародерства и своевольства войск, в СЧАСТЛИВОМ случае — дело может кончиться разжалованьем.",счастливый,счастливом,счастье
Том второй,Часть вторая,XVII,98,"— Был, был такой, — как бы РАДОСТНО проговорил доктор, — этот, должно быть, умер, а впрочем, я справлюсь, у меня списки были. Есть у тебя, Макеев?",радостно,радостно,радость
Том второй,Часть вторая,XVII,98,"— Был, был такой, — как бы РАДОСТНО проговорил доктор, — этот, должно быть, умер, а впрочем, я справлюсь, у меня списки были. Есть у тебя, Макеев?",радостно,радостно,радость
Том второй,Часть вторая,XVIII,99,"Рана его, несмотря на свою ничтожность, все еще не заживала, хотя уже прошло шесть недель, как он был ранен. В лице его была та же бледная опухлость, которая была на всех гошпитальных лицах. Но не это поразило Ростова: его поразило то, что Денисов как будто не РАД был ему и неестественно ему улыбался. Денисов не расспрашивал ни про полк, ни про общий ход дела. Когда Ростов говорил про это, Денисов не слушал.",рад,рад,радость
Том второй,Часть вторая,XVIII,99,"Ростов не смел уговаривать Денисова, хотя он инстинктом чувствовал, что путь, предлагаемый Тушиным и другими офицерами, был самый верный, и хотя он считал бы себя СЧАСТЛИВЫМ, ежели бы мог оказать помощь Денисову: он знал непреклонность воли Денисова и его правдивую горячность.",счастливый,счастливым,счастье
Том второй,Часть вторая,XVIII,99,"Ростов не смел уговаривать Денисова, хотя он инстинктом чувствовал, что путь, предлагаемый Тушиным и другими офицерами, был самый верный, и хотя он считал бы себя СЧАСТЛИВЫМ, ежели бы мог оказать помощь Денисову: он знал непреклонность воли Денисова и его правдивую горячность.",счастливый,счастливым,счастье
Том второй,Часть вторая,XIX,100,"— Ах, это ты, очень РАД, очень РАД тебя видеть, — сказал он однако, улыбаясь и подвигаясь к нему. Но Ростов заметил первое его движение.",рад,рад,радость
Том второй,Часть вторая,XIX,100,"— Ах, это ты, очень РАД, очень РАД тебя видеть, — сказал он однако, улыбаясь и подвигаясь к нему. Но Ростов заметил первое его движение.",рад,рад,радость
Том второй,Часть вторая,XIX,100,"Жилинский, видимо, не РАДОСТНО принял это новое русское лицо в свой кружок и ничего не сказал Ростову. Борис, казалось, не замечал происшедшего стеснения от появления нового лица и с тем же приятным спокойствием и застланностью в глазах, с которыми он встретил Ростова, старался оживить разговор. Один из французов обратился с обыкновенной французской учтивостью к упорно молчавшему Ростову и сказал ему, что, вероятно, для того, чтобы увидать императора, он приехал в Тильзит.",радостно,радостно,радость
Том второй,Часть вторая,XIX,100,"Жилинский, видимо, не РАДОСТНО принял это новое русское лицо в свой кружок и ничего не сказал Ростову. Борис, казалось, не замечал происшедшего стеснения от появления нового лица и с тем же приятным спокойствием и застланностью в глазах, с которыми он встретил Ростова, старался оживить разговор. Один из французов обратился с обыкновенной французской учтивостью к упорно молчавшему Ростову и сказал ему, что, вероятно, для того, чтобы увидать императора, он приехал в Тильзит.",радостно,радостно,радость
Том второй,Часть вторая,XX,101,"«Нет, теперь уже не упущу случая, как после Аустерлица, — думал он, ожидая всякую секунду встретить государя и чувствуя прилив крови к сердцу при этой мысли. — Упаду в ноги и буду просить его. Он поднимет, выслушает и еще поблагодарит меня». «Я счастлив, когда могу сделать добро, но исправить несправедливость есть величайшее СЧАСТЬЕ», — воображал Ростов слова, которые скажет ему государь. И он пошел мимо любопытно смотревших на него на крыльцо занимаемого государем дома.",счастие,счастье,счастье
Том второй,Часть вторая,XX,101,"«Нет, теперь уже не упущу случая, как после Аустерлица, — думал он, ожидая всякую секунду встретить государя и чувствуя прилив крови к сердцу при этой мысли. — Упаду в ноги и буду просить его. Он поднимет, выслушает и еще поблагодарит меня». «Я СЧАСТЛИВ, когда могу сделать добро, но исправить несправедливость есть величайшее счастье», — воображал Ростов слова, которые скажет ему государь. И он пошел мимо любопытно смотревших на него на крыльцо занимаемого государем дома.",счастливый,счастлив,счастье
Том второй,Часть вторая,XX,101,"«Нет, теперь уже не упущу случая, как после Аустерлица, — думал он, ожидая всякую секунду встретить государя и чувствуя прилив крови к сердцу при этой мысли. — Упаду в ноги и буду просить его. Он поднимет, выслушает и еще поблагодарит меня». «Я счастлив, когда могу сделать добро, но исправить несправедливость есть величайшее СЧАСТЬЕ», — воображал Ростов слова, которые скажет ему государь. И он пошел мимо любопытно смотревших на него на крыльцо занимаемого государем дома.",счастие,счастье,счастье
Том второй,Часть вторая,XX,101,"«Нет, теперь уже не упущу случая, как после Аустерлица, — думал он, ожидая всякую секунду встретить государя и чувствуя прилив крови к сердцу при этой мысли. — Упаду в ноги и буду просить его. Он поднимет, выслушает и еще поблагодарит меня». «Я СЧАСТЛИВ, когда могу сделать добро, но исправить несправедливость есть величайшее счастье», — воображал Ростов слова, которые скажет ему государь. И он пошел мимо любопытно смотревших на него на крыльцо занимаемого государем дома.",счастливый,счастлив,счастье
Том второй,Часть вторая,XX,101,"Едва Ростов успел передать письмо и рассказать все дело Денисова, как с лестницы застучали быстрые шаги со шпорами, и генерал, отойдя от него, подвинулся к крыльцу. Господа свиты государя сбежали с лестницы и пошли к лошадям. Берейтор Эне, тот самый, который был в Аустерлице, подвел лошадь государя, и на лестнице послышался легкий скрип шагов, который сейчас узнал Ростов. Забыв опасность быть узнанным, Ростов подвинулся с несколькими любопытными из жителей к самому крыльцу и опять, после двух лет, он увидел те же обожаемые им черты, то же лицо, тот же взгляд, ту же походку, то же соединение величия и кротости... И чувство ВОСТОРГА и любви к государю с прежнею силою воскресло в душе Ростова. Государь в Преображенском мундире, в белых лосинах и высоких ботфортах, со звездой, которую не знал Ростов (это была Légion d'Honneur 4), вышел на крыльцо, держа шляпу под рукой и надевая перчатку. Он остановился, оглядываясь и все освещая вокруг себя своим взглядом. Кое-кому из генералов он сказал несколько слов. Он узнал тоже бывшего начальника дивизии Ростова, улыбнулся ему и подозвал его к себе.",восторг,восторга,восторг
Том второй,Часть вторая,XX,101,"— Не могу, генерал, и потому не могу, что закон сильнее меня, — сказал государь и занес ногу в стремя. Генерал почтительно наклонил голову, государь сел и поехал галопом по улице. Ростов, не помня себя от ВОСТОРГА, с толпою побежал за ним.",восторг,восторга,восторг
Том второй,Часть вторая,XXI,102,"Наполеон чуть поворотил голову назад и отвел назад свою маленькую пухлую ручку, как будто желая взять что-то. Лица его свиты, догадавшись в ту же секунду, в чем дело, засуетились, зашептались, передавая что-то один другому, и паж, тот самый, которого вчера видел Ростов у Бориса, выбежал вперед и, почтительно наклонившись над протянутой рукой и не заставив ее дожидаться ни одной секунды, вложил в нее орден на красной ленте. Наполеон, не глядя, сжал два пальца. Орден очутился между ними. Наполеон подошел к Лазареву, который, выкатывая глаза, упорно продолжал смотреть только на своего государя, и оглянулся на императора Александра, показывая этим, что то, что он делал теперь, он делал для своего союзника. Маленькая белая рука с орденом дотронулась до пуговицы солдата Лазарева. Как будто Наполеон знал, что для того, чтобы навсегда этот солдат был СЧАСТЛИВ, награжден и отличен от всех в мире, нужно было только, чтоб его, Наполеонова, рука удостоила дотронуться до груди солдата. Наполеон только приложил крест к груди Лазарева и, пустив руку, обратился к Александру, как будто он знал, что крест должен прилипнуть к груди Лазарева. Крест действительно прилип, потому что и русские и французские услужливые руки, мгновенно подхватив крест, прицепили его к мундиру. Лазарев мрачно взглянул на маленького человека с белыми руками, который что-то сделал над ним, и, продолжая неподвижно держать на караул, опять прямо стал глядеть в глаза Александру, как будто он спрашивал Александра: все ли еще стоять ему, или не прикажут ли ему пройтись теперь, или, может быть, еще что-нибудь сделать? Но ему ничего не приказывали, и он довольно долго оставался в этом неподвижном состоянии.",счастливый,счастлив,счастье
Том второй,Часть вторая,XXI,102,"Наполеон чуть поворотил голову назад и отвел назад свою маленькую пухлую ручку, как будто желая взять что-то. Лица его свиты, догадавшись в ту же секунду, в чем дело, засуетились, зашептались, передавая что-то один другому, и паж, тот самый, которого вчера видел Ростов у Бориса, выбежал вперед и, почтительно наклонившись над протянутой рукой и не заставив ее дожидаться ни одной секунды, вложил в нее орден на красной ленте. Наполеон, не глядя, сжал два пальца. Орден очутился между ними. Наполеон подошел к Лазареву, который, выкатывая глаза, упорно продолжал смотреть только на своего государя, и оглянулся на императора Александра, показывая этим, что то, что он делал теперь, он делал для своего союзника. Маленькая белая рука с орденом дотронулась до пуговицы солдата Лазарева. Как будто Наполеон знал, что для того, чтобы навсегда этот солдат был СЧАСТЛИВ, награжден и отличен от всех в мире, нужно было только, чтоб его, Наполеонова, рука удостоила дотронуться до груди солдата. Наполеон только приложил крест к груди Лазарева и, пустив руку, обратился к Александру, как будто он знал, что крест должен прилипнуть к груди Лазарева. Крест действительно прилип, потому что и русские и французские услужливые руки, мгновенно подхватив крест, прицепили его к мундиру. Лазарев мрачно взглянул на маленького человека с белыми руками, который что-то сделал над ним, и, продолжая неподвижно держать на караул, опять прямо стал глядеть в глаза Александру, как будто он спрашивал Александра: все ли еще стоять ему, или не прикажут ли ему пройтись теперь, или, может быть, еще что-нибудь сделать? Но ему ничего не приказывали, и он довольно долго оставался в этом неподвижном состоянии.",счастливый,счастлив,счастье
Том второй,Часть вторая,XXI,102,"Лазарев сидел на почетном месте; его обнимали, поздравляли и жали ему руки русские и французские офицеры. Толпы офицеров и народа подходили, чтобы только посмотреть на Лазарева. Гул говора русского, французского и хохота стоял на площади вокруг столов. Два офицера с раскрасневшимися лицами, веселые и СЧАСТЛИВЫЕ, прошли мимо его.",счастливый,счастливые,счастье
Том второй,Часть вторая,XXI,102,"Лазарев сидел на почетном месте; его обнимали, поздравляли и жали ему руки русские и французские офицеры. Толпы офицеров и народа подходили, чтобы только посмотреть на Лазарева. Гул говора русского, французского и хохота стоял на площади вокруг столов. Два офицера с раскрасневшимися лицами, веселые и СЧАСТЛИВЫЕ, прошли мимо его.",счастливый,счастливые,счастье
Том второй,Часть вторая,XXI,102,"— Нет, Лазареву-то какое СЧАСТЬЕ! тысячу двести франков пожизненного пенсиона.",счастие,счастье,счастье
Том второй,Часть вторая,XXI,102,"— Нет, Лазареву-то какое СЧАСТЬЕ! тысячу двести франков пожизненного пенсиона.",счастие,счастье,счастье
Том второй,Часть третья,I,103,"«Весна, и любовь, и СЧАСТИЕ! — как будто говорил этот дуб. — И как не надоест вам все один и тот же глупый бессмысленный обман! Все одно и то же, и все обман! Нет ни весны, ни солнца, ни счастья. Вон смотрите, сидят задавленные мертвые ели, всегда одинакие, и вон и я растопырил свои обломанные, ободранные пальцы, где ни выросли они — из спины, из боков. Как выросли — так и стою, и не верю вашим надеждам и обманам».",счастие,счастие,счастье
Том второй,Часть третья,I,103,"«Весна, и любовь, и счастие! — как будто говорил этот дуб. — И как не надоест вам все один и тот же глупый бессмысленный обман! Все одно и то же, и все обман! Нет ни весны, ни солнца, ни СЧАСТЬЯ. Вон смотрите, сидят задавленные мертвые ели, всегда одинакие, и вон и я растопырил свои обломанные, ободранные пальцы, где ни выросли они — из спины, из боков. Как выросли — так и стою, и не верю вашим надеждам и обманам».",счастие,счастья,счастье
Том второй,Часть третья,I,103,"«Весна, и любовь, и СЧАСТИЕ! — как будто говорил этот дуб. — И как не надоест вам все один и тот же глупый бессмысленный обман! Все одно и то же, и все обман! Нет ни весны, ни солнца, ни счастья. Вон смотрите, сидят задавленные мертвые ели, всегда одинакие, и вон и я растопырил свои обломанные, ободранные пальцы, где ни выросли они — из спины, из боков. Как выросли — так и стою, и не верю вашим надеждам и обманам».",счастие,счастие,счастье
Том второй,Часть третья,I,103,"«Весна, и любовь, и счастие! — как будто говорил этот дуб. — И как не надоест вам все один и тот же глупый бессмысленный обман! Все одно и то же, и все обман! Нет ни весны, ни солнца, ни СЧАСТЬЯ. Вон смотрите, сидят задавленные мертвые ели, всегда одинакие, и вон и я растопырил свои обломанные, ободранные пальцы, где ни выросли они — из спины, из боков. Как выросли — так и стою, и не верю вашим надеждам и обманам».",счастие,счастья,счастье
Том второй,Часть третья,II,104,"Князю Андрею вдруг стало отчего-то больно. День был так хорош, солнце так ярко, кругом все так весело; а эта тоненькая и хорошенькая девушка не знала и не хотела знать про его существование и была довольна и счастлива какой-то своей отдельной — верно, глупой, — но веселой и счастливой жизнью. «Чему она так РАДА? О чем она думает? Не об уставе военном, не об устройстве рязанских оброчных. О чем она думает? И чем она счастлива?» — невольно с любопытством спрашивал себя князь Андрей.",рад,рада,радость
